	narrator	Adam	male	Story narrator
	Haley	Nicola	*male	6. Favourite trader who visits the Columbia in a three-masted vessel
	Hohastillpilp	Eric	*male	11. A principal chief who comes from his village to visit the party. He is among the distinguished men present during the council with the Chopunnish.
	Hohastilpilp	Kumo	*male	12. A Chopunnish chief who presents a gray gelding to Captain Lewis, participates in medical treatments of the sick, and is involved in negotiations with the Americans. He has young men who assist him. | 13. An Indian chief who crosses the river and brings a horse for exchange. He visits the party with several Indians and later leaves with them to the plains near Lewis's river.
	Littlecherry	Onyx	*male	18. An old Minnetaree chief who answers the council and speaks about their wars with the Sioux.
	Neeshnepahkeeook	Omega	*male	12. A Chopunnish chief who influences negotiations with the Americans, particularly regarding the return of a stolen tomahawk. He is involved in discussions about future travel plans.
	R. Fields	Michael	*male	15. Member of Captain Lewis's party who is on watch during the night and kills an Indian in self-defense when rifles are stolen. He pursues fleeing Indians with his brother.
	Shannon	Kumo	*male	3. An American explorer who accompanies the party and has an adventure with hostile Washkiacum Indians, stealing guns from him before being forced to return them | 13. A member of the party who is sent with Drewyer to the Chopunnish to procure a guide across the mountains. | 16. Member of the expedition who accompanies serjeant Pryor on his mission to deliver a letter to Mr. Henry. | 17. One of the men who accompanied Serjeant Pryor when he arrived at camp without horses. Later part of the group that followed Indian tracks.
	Shoshonee	Alex	*male	10. A tribe of Native Americans who live to the south of the Multnomah. A prisoner from this tribe is held among the Wollawollahs and speaks the same language as Sacajaweah. | 11. An Indian interpreter who helps translate between the party and various native groups. He is present during council meetings and becomes offended at not receiving enough venison.
	Teton chief	Fenrir	*male	18. A chief of the Tetons who is described as being hostile and threatening to the party.
	Tunnachemootoolt	Daniel	*male	11. A chief known as the Brokenarm who is one of the principal chiefs present during the council. He shows hospitality by providing food and offering to guide the party. | 12. A Chopunnish chief who visits the party, presents a gray gelding to Captain Lewis, and is involved in negotiations with the Americans. He has young men who assist him.
	Twistedhair	Puck	*male	11. A chief to whom the party had entrusted their horses during their journey down. He is involved in a quarrel with another chief over the horses and later reconciled through mediation.
	Wallale	Psi	*male	8. Distinguished Cathlamah Indian who received a medal from the party
	Yelleppit	Michael	*male	1. A chief of the Sokulk tribe, described as a handsome well-proportioned man about five feet eight inches tall and thirty-five years old, with a bold and dignified countenance. He is the first chief of all the tribes in this quarter, and he visits Captain Clarke's party early one morning to receive gifts including a medal, handkerchief, and string of wampum. He is described as having a dignified appearance.
	Youens	Psi	*male	6. Trader who comes in a three-masted vessel
	Sacajawea	Kore	female	3. A Shoshone woman who serves as interpreter and guide for the expedition, introduced to a prisoner from the Snake Indians | 12. A woman who is part of the expedition and whose child is described as unwell, requiring medical attention. | 16. Native American woman who serves as guide and interpreter for the expedition. She demonstrates remarkable memory of her childhood homeland, recognizing geographical features and Indian trails.
	captain mcclellan	Uncle Fu		
	*Antelope	Eric	*male	15. Animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Assiniboin river	Onyx	*male	16. River where Mr. Henry is located, to which serjeant Pryor is directed to travel.
	*Bear	Nicola	*male	15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Beaver	Liam	*male	15. Animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Bigbend	Echo	*male	18. A geographical location mentioned as a place where the party camps and encounters Indians.
	*Bighorn	Omega	*male	15. Large animals hunted by the expedition for food. They are described as being in great numbers along steep cliffs of the river. | 15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Bigwhite	Omega	*male	18. The chief of the Mandans who agrees to accompany the party to the United States with his wife and son. He is described as a principal chief who takes leave of his nation.
	*Bigwhite's son	Omega	*male	18. The son of Bigwhite who accompanies his father to the United States.
	*Black-buffaloe	Psi	*male	18. A Teton chief who is described as being hostile and threatening to the party.
	*Blackcat's son	Kumo	*male	18. The son of the Blackcat chief who is mentioned in relation to their visit with Captain Clarke.
	*Blackcrow	Fable	*male	18. A chief of the Mandans who initially shows interest in accompanying the party but requires time to consult with his people.
	*Blackfoot Indians	George	*male	14. Indian tribe who also frequent the country around Tansy river. They are described as vicious and profligate rovers who might steal horses, arms, or baggage. | 18. A tribe of Indians who are mentioned as having killed the son of a Minnetaree chief.
	*Blackwhite's brother	Eric	*male	18. The brother of Bigwhite who comes to take leave of the chief before his departure.
	*Bolch	Onyx	*male	6. Trader in a three-masted vessel
	*Bratton	Omega	*male	10. A male member of the expedition who is too sick to walk and receives a horse for transportation.
	*Broken mountains	Daniel	*male	14. Mountain range that appears to be the source of a creek flowing into Maria's river. They are described as loose, irregular, and rugged with the central one terminating in a conic spire called Tower mountain.
	*Brokenarm	Nicola	*male	11. A chief who is jealous of Twistedhair's care of the horses and becomes involved in a dispute with him. He is later reconciled to Twistedhair after the party intervenes. | 13. An Indian chief who stops with his people at the rendezvous near Lewis's river, and is mentioned as having a party of people with him.
	*Brown Bear	Psi	*male	15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Buffaloe	Daniel	*male	15. Large animals hunted by the expedition for food. They are described as numerous in the plains and river bottoms. | 15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Buffaloe creek	Fable	*male	14. Creek that flows into Maria's river, named for the abundance of buffaloe in the area. It is described as about twenty-five yards wide with no water except in occasional pools.
	*Callalamet	Lewis	*male	6. Trader in a ship of the same size who has a wooden leg
	*Calumet Eagle	Alex	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Captive Indians	Fable	*male	15. Indians who are captured and held by the expedition. They are described as being in a state of fear during their encounter with Captain Lewis's party.
	*Cathlacumups	Michael	*male	8. Member of the Cathlacumups nation who passed by the party in canoes
	*Cathlamah	Eric	*male	8. Member of the Cathlamah nation who lived in villages along the river and were known for carving skills
	*Cathlamahs	Kumo	*male	4. A tribe of Indians who live on fish and wappatoo roots
	*Ceautoin	Fable	*male	17. Trader who came to the Tetons with Dickson and Hancock. Was robbed by them of all his merchandise.
	*Chaboneau's child	Puck	*male	18. The infant son of Chaboneau who is described as being nineteen months old and accompanying his parents.
	*Chayennes	George	*male	18. A tribe of Indians who are described as having villages and being visited by the party.
	*Chillahlawil	Santa	*male	3. A Chinnook chief who receives a medal from the expedition and is visited at their camp
	*Chimnapoos	Onyx	*male	10. A tribe of Native Americans who join the Wollawollahs in a dance for the expedition. They are described as being about the same number of men as the Wollawollahs.
	*Chinnook	Lewis	*male	8. Member of the Chinnook nation who were described as hospitable and friendly
	*Chinnooks	George	*male	4. A tribe of Indians who visit the camp and trade with them
	*Chopunnish	Daniel	*male	1. A Native American tribe whose language is described as differing little from that of the Sokulks and Chimnapum. They inhabit the Kooskooskee and Lewis's river. | 10. A male Indian guide who accompanies the expedition and is associated with the Chopunnish tribe. He provides information about routes and helps negotiate with other tribes. | 14. Indian who overtakes the expedition on July 26th and gives an excellent horse as a gift for advice given. He shows attachment to the whites and desire for peace with the Pahkees.
	*Chopunnish man	Alex	*male	13. A member of the Chopunnish tribe who comes to camp in the night and joins the party.
	*Clackamos	Fable	*male	8. Member of the Clackamos nation who lived on a river forty miles up the Multnomah
	*Clarke's river	Omega	*male	14. River that serves as the base for the expedition's journey. The party divides here, with Captain Lewis taking a route up its eastern branch.
	*Clatsop	Liam	*male	8. Member of the Clatsop nation who had stolen elk from the party in winter
	*Clatsop Commowool	Echo	male	8. Chief of the Clatsop nation, described as the most kind and hospitable Indian in the quarter
	*Clatsops	Psi	*male	4. A tribe of Indians who are addicted to gambling and visit the camp for trading
	*Claxtars	Kumo	*male	8. Member of the Claxtars nation who passed by the party in canoes
	*Cokalahishkit river	Eric	*male	14. River that flows into Clarke's river, also known as the 'river of the road to buffaloe'. It is described as deep and rapid, about sixty yards wide.
	*Collins	Liam	*male	15. Hunter who is part of the group that rejoins Captain Lewis's party. He had been missing since the third and was found by the expedition.
	*Colter	Lewis	male	15. Hunter who is part of the group that rejoins Captain Lewis's party. He had been missing since the third and was found by the expedition. | 18. A member of the party who requests permission to remain among the Indians for hunting beaver. He is described as a trapper and hunter who leaves the main party.
	*Columbia river	Kumo	*male	14. River that serves as a dividing line between the waters of the Missouri and those of the Columbia, mentioned in relation to the dividing ridge.
	*Comcommoly	Omega	*male	3. A Chinnook chief who receives a medal from the expedition and is visited at their camp
	*Comowol	Eric	*male	4. A principal chief of the Clatsop nation who visits the camp and receives a medal
	*Comowool	Daniel	*male	5. A Clatsop man who visited the fort with seven other Clatsops, bringing roots and berries to trade | 6. Most friendly and decent savage seen in the neighborhood, who came with a large party of Clatsops
	*Crow Indians	Kumo	*male	16. Native American group who signal with smoke to the expedition, possibly mistaken for enemies or friends. | 18. A tribe of Indians who are mentioned as trading with the Mandans for horses.
	*Crows	Onyx	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Cusealah	Liam	*male	4. An Indian man from Cuscalah's village who receives Captain Clarke and treats him hospitably
	*Cushook	Echo	*male	8. Member of the Cushook nation who lived near the Multnomah river and were described as friendly
	*Cuskalah	Lewis	*male	4. An Indian man from Cuscalah's village who receives Captain Clarke and treats him hospitably
	*Cutnose	Psi	*male	13. An Indian chief who visits the party with warriors, gives a good horse in exchange for one of theirs, and later borrows a horse to hunt eagles. Also known as Neeshnepahkeeook.
	*Cutnose's brother	Michael	*male	13. The brother of the Cutnose who joins the party as a guide to the falls of the Missouri.
	*Davidson	Michael	*male	6. Man in a three-masted vessel who does not trade but hunts elk
	*Dearborn's river	Michael	*male	14. River discovered by the expedition on July 7th, named after a person. It is described as having water only for a width of thirty feet but with a bed more than three times that width.
	*Deer	Santa	*male	15. Animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Delashelwilt	Fable	male	8. Chinnook chief who showed kindness to the party and was given a certificate of gratitude
	*Delashilwilt	Santa	*male	6. Chinnook chief who visited the fort with his wife and six damsels
	*Dickson	Santa	*male	15. Illinois trader who is part of the group that meets Captain Lewis's party. He provides information about Captain Clarke. | 17. One of two white men unexpectedly met by the party. Came from Illinois on a hunting excursion up the Yellowstone. | 18. A member of the party who wishes to accompany the main group as far as the Mandans.
	*Drewyer	Echo	male	1. A member of the expedition who is mentioned in relation to naming Drewyer's River after him. He is one of the party members who are part of the journey down the Columbia River. | 5. A skilled hunter who killed seven elk, described as the offspring of a Canadian Frenchman and an Indian woman | 9. An experienced huntsman who provides information about bear behavior and helps with hunting expeditions. | 10. A male member of the expedition who hunts and provides game for the group, including a beaver and an otter. | 11. A party member who returns from hunting and is sent to invite Twistedhair to smoke with the group. | 12. A party member who is sent to negotiate with the Indians for a stolen tomahawk, accompanied by two chiefs. | 13. A member of the party who is sent to the Chopunnish with Shannon to procure a guide across the mountains. | 14. Member of Captain Lewis's party who accompanies him on the exploration of Maria's river sources. He also searches for lost horses and is involved in a dangerous encounter with a white bear. | 15. Member of Captain Lewis's party who scouts ahead and is involved in the encounter with Indians. He helps observe Indian camps and participates in discussions with the Minnetarees. | 18. A member of the party who is sent to bring Jesseaume as an interpreter.
	*Ducks	Kumo	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Durion	Daniel	*male	17. Trader mentioned in the story who was accompanied by Yankton chiefs on a visit to Washington.
	*Eagles	Michael	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Elk	Puck	*male	15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Eloot	Puck	*male	8. Member of the Eloot nation who were related to the Nechecolee and had affinity with them | 9. A member of the Eloot tribe who is recognized by the expedition and travels with his people to the long narrows of the Columbia.
	*Eneeshurs	Echo	*male	10. A tribe of Native Americans who live near the grand falls and are described as unfriendly, inhospitable, and parsimonious like the Skilloots.
	*Fia	Onyx	*male	4. A chief of the Clatsop nation also called Comowool or Coone
	*Fields	Eric	*male	14. Member of Captain Lewis's party who accompanies him on the exploration of Maria's river sources. Two Fields are mentioned, suggesting they may be brothers or part of the same group.
	*Floyd	Daniel	*male	19. Member of the expedition whose grave is encountered during the journey.
	*Fort de Prairie	Fenrir	*male	14. Location associated with the Minnetarees, who are described as frequenting this area.
	*Fort mountain	Onyx	*male	14. Mountain located about twenty miles northeast of the dividing ridge between Columbia and Missouri waters.
	*Frenchman	George	*male	18. A person who is described as wearing a great-coat and handkerchief, possibly a trader or interpreter.
	*Geese	George	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Gibson	Psi	*male	16. Member of the expedition who is wounded by a fall while attempting to mount his horse. He requires medical attention and is carried on a makeshift litter.
	*Goatsucker	Daniel	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Grayeyes' son	Lewis	*male	18. The son of the Chayenne chief who is mentioned in relation to his acceptance of a medal.
	*Hall	Echo	*male	17. One of the men who accompanied Serjeant Pryor when he arrived at camp without horses. Later part of the group that followed Indian tracks.
	*Hancock	Eric	*male	15. Illinois trader who is part of the group that meets Captain Lewis's party. He provides information about Captain Clarke. | 17. One of two white men unexpectedly met by the party. Came from Illinois on a hunting excursion up the Yellowstone. | 18. A member of the party who wishes to accompany the main group as far as the Mandans.
	*Indian guide who complains of sickness	Onyx	*male	13. An Indian guide who becomes ill during the journey and is supplied with a buffalo robe by the party.
	*Interpreter	Fable	*male	1. A member of the expedition who serves as an interpreter for Captain Clarke and his party. He is described as accompanying Captain Clarke on a journey up the river, and he has a wife who also joins him. He is involved in communicating with Native American tribes.
	*J. Bowman	Puck	*male	5. A man whose name was punctured into the arm of a Chinnook squaw, indicating he was known to her | 6. Trader who visited the mouth of the Columbia, whose name was tattooed on a Chinnook woman's arm
	*Jackson	Fenrir	*male	6. Trader in a three-masted vessel
	*Jesseaume	Eric	*male	18. An interpreter who is brought to the council by Drewyer and participates in discussions with various Indian chiefs.
	*Joseph La Croix	Omega	*male	19. Competitor of Robert McClellan in the Indian trade, allegedly employed by the Northwest company.
	*Killamucks	Michael	*male	4. A nation of Indians who live on the seacoast and provide blubber to other tribes
	*Labiche	Nicola	*male	16. Tracker who successfully traces the stolen horses and reports their direction to captain Clarke.
	*Lewis	Alex	*male	1. A member of the expedition who is mentioned in relation to making celestial observations and measuring rivers. He is one of the two chiefs who accompany Captain Clarke on his journey up the river, and he is involved in determining longitude. He is also associated with Lewis's River.
	*Little Minnetaree chief's son	Santa	*male	18. The son of the Little Minnetaree chief who was killed by Blackfoot Indians.
	*Little Minnetaree village	Daniel	*male	18. A specific village of the Minnetaree tribe that is mentioned in relation to a chief's son who was killed by Blackfoot Indians.
	*Littlecrow	Santa	*male	18. A chief of the Mandans who initially refuses to accompany the party but later agrees after reconciliation with another chief.
	*M'Kenzie	Puck	*male	17. Trader from the Northwestern company who was among the Minnetarees and was being awaited by Assiniboins.
	*M'Neal	Echo	*male	5. An Indian man who was nearly attacked by a stranger intent on murder, and was saved by an Indian woman's intervention | 14. Member of Captain Lewis's party who has a dangerous encounter with a white bear while examining the cache at the lower end of the portage. He is injured by the bear but survives.
	*Mackey	Nicola	*male	6. Trader in a three-masted vessel
	*Maha	Onyx	*male	18. A tribe of Indians who are mentioned as possible enemies but less suspicious than the Tetons.
	*Mahahas	Lewis	*male	18. A tribe of Indians who are described as having a village and being visited by the party.
	*Man with lighter complexion	Alex	*male	4. A young Indian man about 25 years old with lighter complexion and red hair who understands more English than others
	*Mandan nation	Michael	*male	16. Native American group toward whom captain Clarke intends to send the horses after they are stolen.
	*Mandans	Psi	*male	18. A tribe of Indians who are described as having villages and being visited by the party.
	*Mandans' son	Michael	*male	18. The son of a Mandan chief who is mentioned in relation to their visit with Captain Clarke.
	*Maria's river	Echo	*male	14. River explored by Captain Lewis and his party from July 16th to July 20th. It is described as having wide bottoms with cottonwood timber and level plains.
	*Medicine river	Onyx	*male	14. River where the party camps on July 9th and explores. It is described as having clear, rapid water with low banks that are seldom overflowed.
	*Mesship	Kumo	*male	6. Trader in a three-masted vessel
	*Metcowwee	Daniel	*male	10. A tribe of Native Americans who live in villages along the river. They are described as generally respectful but not particularly friendly.
	*Minnetaree	Liam	*male	18. A tribe of Indians who are described as having villages and being visited by the party.
	*Minnetarees	Nicola	*male	14. Indian tribe who frequent the country around Tansy river. They are described as vicious and profligate rovers who might steal horses, arms, or baggage. | 15. Indian tribe encountered by Captain Lewis's party. They are described as unfriendly and potentially hostile, with some members being part of a large band near the main branch of Maria's river. | 16. Native American group who build Indian forts as defensive works against enemies like the Shoshonees.
	*Missouri river	George	*male	14. Major river that the expedition explores and follows. Captain Lewis's route leads to its falls, and it is mentioned as a dividing line between different regions.
	*Moore	Psi	*male	6. Trader who sometimes touches at the Columbia and had cows on board
	*Mr. Broom	Santa	*male	19. Acting superintendent who is informed about Mr. Robideau's actions and has authority over Indian affairs.
	*Mr. Gravelines	Alex	*male	19. Interpreter who accompanies the expedition and delivers a speech from the president to the Ricaras.
	*Mr. Henry	Kumo	male	14. British official at posts on the Assiniboin who receives a letter from Serjeant Pryor requesting his efforts to persuade Sioux chiefs to accompany him to Washington. | 16. Person to whom serjeant Pryor is directed to deliver a letter, intended to persuade Sioux chiefs to accompany him to Washington.
	*Mr. James Airs	Fenrir	*male	19. Trader from Prairie de Chien who meets the expedition and provides information about the country.
	*Mr. McClellan	Onyx	*male	19. Former army officer who is a trader and meets the expedition on the river.
	*Mr. Robideau	Fable	*male	19. St. Louis inhabitant who trades with Indians and is reported to have acted against the government's interests.
	*Multnomah	Onyx	*male	8. Member of the Multnomah nation who lived on Wappatoo island and were described as friendly
	*Musketoes	Omega	*male	15. Insects that are described as being very troublesome to the expedition.
	*Nechacohee	Omega	*male	8. Member of the Nechacohee tribe who lived in a village behind Diamond island
	*Nechecolee	Daniel	*male	8. Member of the Nechecolee tribe who lived in a large house on the Multnomah river
	*Neerchokioo	Santa	*male	8. Member of the Neerchokioo tribe who lived in a large house on the Multnomah river
	*Neeshnepahkeook	Psi	*male	11. A principal chief of the Chopunnish nation, also known as Cutnose due to having his nose cut from a lance stroke in battle with Snake Indians. He is the resident of one of the largest Chopunnish villages and receives a small medal from the party.
	*Nemalquinner	Alex	*male	8. Member of the Nemalquinner tribe who lived in a temporary house on the Multnomah river
	*Old Mr. Durion	Echo	*male	19. Former Sioux interpreter who accompanies the expedition and is sent to secure safe passage for Ricara presents.
	*Palloatpallah	Liam	*male	14. Young man of the Palloatpallah tribe who follows the expedition alone across the mountains after setting out a few days earlier. He had previously attempted to pass the mountains in June but was forced to return.
	*Pawnees	Michael	*male	18. A tribe of Indians who are mentioned as being in conflict with the Sioux.
	*Pelican	Fenrir	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Pishquitpahs	Fable	*male	10. A tribe of Native Americans who live along the river during spring and summer. They are described as generally good statured with pleasant features, and treat the expedition with great respect.
	*Prarie of the Knobs	Alex	*male	14. Geographic area characterized by extensive prairies with knobs irregularly scattered through them, named by Captain Lewis.
	*Pryor	Alex	*male	17. Serjeant Pryor, who with a detachment of the party was to have brought on the horses. Later arrives at camp without the horses, reporting they were stolen by Indians.
	*Quamash flats	Psi	*male	14. Starting point of the expedition's journey, located near the mouth of Traveller's-rest creek. The party has traveled one hundred and fifty-six miles from here.
	*Quathlapotle	Nicola	*male	8. Member of the Quathlapotle nation who lived on an island and were described as friendly
	*Rattlesnake	Puck	*male	15. Large animals hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Red-headed Woodpecker	Echo	*male	15. Birds hunted by the expedition for food. They are described as being in great abundance along river bottoms.
	*Ricara chief	Liam	*male	18. The chief of the Ricaras who is described as having been to the United States in 1805 and died on his return.
	*Ricaras	Nicola	*male	18. A tribe of Indians who are described as having villages and being visited by the party.
	*Robert McClellan	Puck	*male	19. American merchant who trades with Indians and is mentioned as having difficulties with British competitors.
	*Sahawacap	Daniel	*male	8. Principal chief of all the Cathlamahs who returned from a trading voyage up the river
	*Saskashawan	Michael	*male	14. River that may receive some of its waters from the plains near Maria's river, according to Captain Lewis's observations.
	*Seaman's creek	Liam	*male	14. Creek that flows into the Cokalahishkit river, twenty yards wide. The expedition camps near its entrance on July 5th.
	*Sergeant Floyd	Michael	*male	12. A sergeant whose tomahawk was stolen and later recovered by the Indians. His death is mentioned in relation to the tomahawk's burial.
	*Sergeant Ordway	Fenrir	*male	12. A sergeant who leads hunting parties and is involved in trading with the Indians. He also undertakes dangerous journeys to obtain salmon.
	*Serjeant Gass	Santa	male	14. Military officer who remains with two men and four horses to assist the party carrying effects over the portage while Captain Lewis proceeds to explore Maria's river sources. | 15. Leader of a detachment that travels by land with horses to meet Captain Lewis's party. He is part of the group that rejoins at the Missouri River.
	*Serjeant Ordway	Puck	male	14. Military officer who accompanies Captain Clarke to the head of Jefferson river and leads a party of nine men down with canoes and other articles. | 15. Leader of a separate detachment that rejoins Captain Lewis's party. He is part of the group that descends the Missouri River in canoes. | 16. Military officer who recovers stolen horses from the Indians. He leads a party to track and retrieve missing livestock.
	*Serjeant Pryor	Omega	male	14. Military officer who takes horses by land to the Mandans, then goes to British posts on the Assiniboin with a letter to Mr. Henry to persuade Sioux chiefs to accompany him to Washington. | 16. Military officer who leads a detachment of men to bring the horses down the river. He is also tasked with delivering a letter to Mr. Henry on the Assiniboin river. | 17. Arrives with horses left by the party when they embarked in canoes. Struggles to bring horses due to buffaloe herds and later reports that all horses were stolen by Indians.
	*Shahala	Puck	*male	8. Member of the Shahala nation who came to see the party and was described as having a house opposite | 8. Member of the Shahala nation who were described as mischievous bad men
	*Shahawacap	Fable	*male	5. Chief (tia) of the Cathlamah nation, who had been absent on a hunting excursion and was greeted by Captain Clarke
	*Shields	Omega	*male	9. A member of the expedition who purchases a dog from an Indian and is later attacked by Wahelellah Indians.
	*Shishequaw mountain	Fenrir	*male	14. High insulated conic mountain standing several miles in advance of the eastern range of the Rocky mountains, visible from the expedition's route.
	*Shoe Indians	Alex	*male	18. A tribe of Indians who are described as being part of the Minnetaree nation.
	*Shotos	Fenrir	*male	8. Member of the Shotos nation who lived near a pond running parallel with the river
	*Sioux	Fenrir	*male	16. Native American group whose chiefs are targeted by captain Clarke's letter to be brought to Washington. | 18. A tribe of Indians who are described as enemies to the Mandans and Ricaras, feared by other tribes.
	*Skelley	Alex	*male	6. Trader in a vessel with three masts who has been gone for some years and had only one eye
	*Skilloot	Fenrir	*male	4. A nation of Indians who are described as intrusive, thievish and impertinent | 8. Member of the Skilloot nation who lived near the Coweliskee river and were described as hospitable
	*Skilloots	Alex	*male	10. A tribe of Native Americans who live near the Columbia River and are known for their thievish propensities. They trade horses with the expedition but are described as inhospitable and faithless.
	*Sky	Liam	*male	11. A Chopunnish chief who is the younger of two chiefs accompanying the party in autumn to the great falls of the Columbia. He is also among the inhabitants at the houses on Lewis's river where they halt for breakfast.
	*Snake Indian	Kumo	*male	11. An Indian who happens to be at the place where they meet Neeshnepahkeeook and helps communicate information about prejudices against the party.
	*Swipton	Liam	*male	6. Trader in a three-masted vessel
	*Taheum	Omega	*male	6. Chinnook chief, about fifty years old, with a larger figure and better carriage than most of his nation
	*Tahtackasabah	Nicola	*male	18. A Teton chief who is described as being hostile and threatening to the party.
	*Tallamon	Eric	*male	6. Man in a three-masted vessel who is not a trader
	*Tansy river	Alex	*male	14. River encountered on July 17th where the expedition camps. It is described as about fifty yards wide with water occupying only thirty-five feet, and has a whitish tint.
	*Teton	Lewis	*male	11. A Chopunnish chief who accompanied the party in autumn to the great falls of the Columbia. He is among the inhabitants at the houses on Lewis's river where they halt for breakfast.
	*Tetons	Kumo	*male	18. A tribe of Indians who are described as hostile and threatening to the party, but ultimately do not attack.
	*The Clahelellah Chief	Lewis	*male	9. A tribal chief from the Clahelellah village who shows respect to the expedition and provides information about local tribes.
