	narrator	Adam	male	Story narrator
	Lieutenant Purington	Michael	male	19. Military officer who was criticized by Geronimo for taking part of the cattle money and placing it into the Apache Fund.
	Mangus-Colorado	Santa	male	5. Chief of the Bedonkohe Apaches who succeeded Maco after his death. | 6. Chief of the Bedonkohe Apaches who leads the tribe after the massacre at Kas-ki-yeh and gives orders for retreat | 8. Chief of the Apache tribe who assembled the tribe after raids and took command of warriors during military operations | 9. Leader of a raid in 1867, who refused to lead a second expedition after the failed raid | 13. Chief of the Bedonkohe Apaches, who escaped an attack at Apache Pass by cutting through a tent and later led his people in resistance against soldiers | 14. Chief of the tribe who went to Apache Tejo to make a peace treaty with white settlers. He was treacherously captured and slain by United States troops, leading to the tribe's suffering and eventual conflict. | 18. Former Apache leader who was murdered after surrendering, which made Naiche suspicious of surrendering
	Old warrior	Kumo	*male	10. An elderly Apache warrior who helped treat the injured Eastern boy and later showed his understanding of the situation
	Usen	George	*male	1. Divine figure (God) who taught Apache how to prepare herbs for medicine, hunt, and fight; gave him leadership and guidance | 2. Creator of all tribes of men and their homes, including the Apaches | 3. The deity or spiritual being of the Apache people, to whom prayers were offered for strength, health, wisdom, and protection. The Apaches believed Usen was the source of their medicine knowledge and healing arts. | 4. A deity or spiritual figure revered by the Apache tribe, to whom prayers and duties are owed. Mentioned in religious contexts as a central figure of worship. | 20. Deity or spiritual being to whom prayers of Thanksgiving are offered during the yucca fruit dance | 22. A divine figure or deity in the tribe's religious beliefs, central to their worship and spiritual understanding
	W. T. Melton	Omega	*male	18. Civilian who lived in southern Arizona and witnessed events surrounding Geronimo's surrender, including meeting the chief personally
	*Ah-koch-ne	Fenrir	male	7. Geronimo's companion who joins him on a raid into Mexican territory. Killed during the first battle described in the chapter.
	*Alberts	Eric	*male	10. A prospector who was shot by Apaches while driving a team through Turkey Creek bottoms
	*Asa	Santa	male	2. Son of Whoa, interpreting this story for the narrator | 7. Interpreter and son of Whoa, who remembers a captured Mexican girl who played with Apache children before being exchanged. | 8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry | 9. Son of Whoa, one of three Apache chieftains depicted in the illustration
	*Bedonkohe	Omega	*male	11. Leader of a band of Apache warriors, mentioned alongside Nedni Apaches in the Nokode battle
	*Capt. Seyers	Eric	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Captain Hatfield	Michael	*male	18. Officer who engaged Geronimo's band in the Corrona Mountains, resulting in casualties on both sides
	*Captain J. G. Ballance	Kumo	*male	18. Acting Judge-advocate who was present during the surrender negotiations | 18. Acting Judge-advocate who was present during surrender negotiations with Geronimo
	*Captain Lawton	George	male	17. Military officer who leads troops against Geronimo's band and has scouts, including Indian scouts Kayitah and Marteen | 18. Officer who led military operations against Geronimo's band and was present during the surrender negotiations
	*Captain Lebo	Nicola	*male	18. Officer who engaged Geronimo's band in battle near Santa Cruz, Mexico
	*Captain Royall	Onyx	*male	18. Officer who commanded at Fort Huachuca and received reports from Captain Lawton
	*Captain Scott	Nicola	male	19. Military officer in charge at Fort Sill who had houses built for the Apache people and provided them with cattle, hogs, turkeys, and chickens.
	*Captain Thompson	Psi	*male	18. Fourth Cavalry officer who reassured Geronimo and Naiche about their safety during the surrender process
	*Casa Grande	Alex	*male	11. Indian town whose chiefs made a treaty with Apache warriors, location of later betrayal by Mexican troops
	*Charley	Omega	male	9. Son of Victoria, one of three Apache chieftains depicted in the illustration
	*Charlie	Nicola	male	2. Son of Victoria, chief of the Chi-hen-ne Apaches, living on the reservation with the narrator's tribe
	*Chief Naiche	Michael	*male	20. Former chief of the Chokonen Apaches, presides over tribal dances and leads singing
	*Chief Victoria	Kumo	male	15. Leader of the Chihenne (Ojo Caliente) Apaches, friendly to the narrator's tribe, provided supplies and hospitality during a year-long stay
	*Chihuahua	Puck	*male	18. Apache leader who was already at Fort Marion, with whom Geronimo would be reunited according to surrender terms | 21. Famous Apache chieftain and father of Mrs. Asa Deklugie.
	*Co-chise	Fable	male	2. Chief of the Cho-kon-en (Chiricahua) Apaches in the old days, father of Naiche
	*Co-da-hoo-yah	Liam	male	2. Chief of the Chi-e-a-hen Apaches, mentioned alongside Co-si-to during the narrator's time
	*Co-si-to	Echo	male	2. Chief of the Chi-e-a-hen Apaches, friendly but not intimate with the narrator's tribe
	*Coche	Puck	*male	9. Father of Naiche, mentioned as the father of one of three Apache chieftains
	*Cochise	Alex	male	6. Chief of the Chokonen (Chiricahua) Apaches who agrees to join the warpath against Mexico after Geronimo's appeal | 13. Apache chief who made a treaty with soldiers at Apache Pass and later led his people in resistance after the attack on Indians | 14. Leader of the Chokonen Indians who joined Geronimo's band during an attack by United States troops and took command of both divisions. | 15. Leader of a tribe that received twelve steers from General Howard, mentioned as having his own band separate from the narrator's tribe
	*Colonel Beaumont	Lewis	*male	18. Mexican military officer who reported on Geronimo's movements to General Miles
	*Colonel Forsyth	George	*male	18. Mexican military officer who reported on Geronimo's movements to General Miles
	*Comanche	Lewis	*male	23. A Native American tribe whose lands are currently being used to hold Apache people, though these lands are not suitable for the Apaches
	*Cowboys	Daniel	*male	9. Mexican cowboys who guarded captured Apache horses and were later attacked by the tribe
	*Deklugie	Lewis	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Dr. Wood	Fable	*male	18. United States Army surgeon present during the surrender negotiations with Geronimo
	*Eagle	Nicola	male	1. Chief of the feathered tribe, wise and powerful leader who organized his tribe to use bows and arrows, ultimately leading the victory against the beasts | 4. A symbolic figure in Apache mythology, associated with the white rock used in slaying a nameless monster. Represents the feathered tribe in the game of Kah.
	*Eastern boy	Liam	*male	10. One of two young Eastern prospectors who was injured by Apache warriors while camping in the mountains
	*Eastern boy's companion	Fable	*male	10. The other of two young Eastern prospectors who was with the injured boy during their encounter with Apache warriors
	*Fun	Fenrir	*male	19. One of Geronimo's warriors who committed suicide along with his wife.
	*General West	Fable	*male	14. Military officer who ordered Mangus-Colorado to be imprisoned and later had him killed by guards during his surrender.
	*George Wratton	Fenrir	male	18. Interpreter who worked with the Apaches after their surrender and later became superintendent of Apache affairs | 19. Superintendent of Indians who had a history of mistreating the Apache people and was stabbed by an Indian while drunk.
	*Geronimo's father	Puck	male	5. Son of Maco who married into the Bedonkohe Apache tribe and became chief after Maco's death. Died when Geronimo was young.
	*Gila River	Puck	*male	23. A geographical feature mentioned as the location where Apache people would be placed to live in peace and prosperity
	*Goody	Michael	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Gopi	Echo	male	13. Bedonkohe Apache warrior killed at Apache Pass during the treacherous attack on Indians who had come to a peace conference
	*Governor Torres	Omega	*male	18. Mexican governor who cooperated with U.S. forces in pursuing Geronimo
	*Hash-ka-ai-la	Michael	male	2. Chief of the White Mountain Apaches, known personally by the narrator and considered a good warrior
	*Hugh	Kumo	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Hunt	Michael	*male	10. A man who was wounded in a saloon fight and later attacked by Apaches while hiding in the mountains
	*Hunt's brother	Echo	*male	10. The wounded brother of Hunt who was killed by Apaches during their attack on the mountain camp
	*Jack Swilling	Eric	*male	14. Scout who was sent by General West to bring in Mangus-Colorado after he had been on the warpath.
	*Jasen	Fable	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*John	Echo	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*José Maria Montoya	Alex	*male	18. Mexican official present during surrender negotiations who did not interpret
	*Judge McCormick	Psi	*male	10. A man who was ambushed and killed by Apaches while driving from Silver City to Lordsburg with his wife and young son
	*Judge McCormick's son	Nicola	*male	10. A young boy about eight years old who was killed by Apaches after being captured, according to an Apache squaw
	*Kayitah	Lewis	*male	17. Chokonen Apache Indian scout serving with Captain Lawton's troops who delivers a message from General Miles to Geronimo
	*Kelburn	George	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Kiowa	Omega	*male	23. A Native American tribe whose lands are currently being used to hold Apache people, though these lands are not suitable for the Apaches
	*Kladetahe	Nicola	male	13. Bedonkohe Apache warrior killed at Apache Pass during the treacherous attack on Indians who had come to a peace conference
	*Ko-deh-ne	Psi	male	7. Geronimo's companion who joins him on a raid into Mexican territory. Killed during the first battle described in the chapter.
	*Lieutenant Brown	Echo	*male	18. Officer who encountered Geronimo's band near Buena Vista, Mexico
	*Lieutenant Clay	Eric	*male	18. Officer present during the surrender negotiations with Geronimo
	*Lieutenant Gatewood	Daniel	*male	18. Officer who served as intermediary in initial surrender negotiations with Geronimo
	*Lieutenant Manus	Liam	*male	18. Officer who led a battalion of scouts and was involved in earlier negotiations with Geronimo
	*Loco	Liam	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Lone Wolf	Fenrir	*male	12. Chief of the Kiowas, mentioned in illustration caption. Likely a tribal leader involved in conflicts with settlers and military forces.
	*Maco	Omega	male	5. Chief of the Bedonkohe Apaches, known for great size, strength, and sagacity. Died when Geronimo's father was young.
	*Major J. P. Wright	Santa	*male	18. Surgeon who was present during the surrender negotiations with Geronimo
	*Marteen	Omega	*male	17. Nedni Apache Indian scout serving with Captain Lawton's troops who delivers a message from General Miles to Geronimo
	*Mexican scouts	Alex	*male	9. Enemy forces that were seen near Apache settlements and later killed by the tribe
	*Mexican soldiers	Puck	*male	11. Enemy troops who attacked Apache camps, including companies of cavalry and infantry
	*Mexican troops	Onyx	*male	9. Enemy forces that repeatedly attacked Apache raiding parties and pursued them into Mexico
	*Mexican troops from another town	Daniel	*male	11. Enemy forces that attacked Apache warriors while they were drunk, killing twenty and capturing many
	*Mr. George Wratton	Puck	male	17. White man who accompanies Porico (White Horse) on a mission to Fort Bowie to meet with General Miles
	*Mr. L. C. Hughes	Liam	*male	13. Editor of The Star, Tucson, Arizona, who provided information about the Apache Pass attack to General Miles
	*Naiche	Eric	male	2. Son of Co-chise, hereditary chief of the Chiricahua Apaches and companion in arms of the narrator who is now his companion in bondage | 5. Chief of the Chiricahua Apaches, father of the Apache Princess depicted in illustration. | 6. Geronimo's son who is mentioned as one of his children killed in the massacre at Kas-ki-yeh | 9. Son of Coche, one of three Apache chieftains depicted in the illustration | 16. Chief who accompanied Geronimo after Whoa's death, leader of the Bedonkohe, Chokonen, and Nedni Apaches. | 18. The son of Cochise and hereditary chief of the Apaches, who initially hesitated to surrender due to past betrayals | 20. Former chief of the Chokonen Apaches, presides over the social dance and leads singing
	*Nanne Ozone	Daniel	*male	6. Geronimo's father whose grave he visits and who is mentioned as a source of comfort during his time of grief
	*Natchie	Nicola	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Nedni Apaches	Onyx	*male	11. Apache tribe led by Chief Whoa, allies and kinsmen of Geronimo's group
	*Nelson	Daniel	*male	18. Mexican interpreter who translated from English to Spanish during surrender negotiations
	*Nelson A. Miles	Onyx	*male	18. General who assumed command of the Department of Arizona and led operations against hostile Apaches, ultimately accepting Geronimo's surrender
	*Nick Golee	Santa	*male	16. Agent at the reservation where Geronimo and his people lived after being released from prison.
	*Nine cowboys	Fenrir	*male	9. Mexican cowboys who trailed the Apache raiders and were later ambushed
	*Niyokahe	Michael	male	13. Bedonkohe Apache warrior killed at Apache Pass during the treacherous attack on Indians who had come to a peace conference
	*No-po-so	Onyx	male	5. Father of Alope, the woman who became Geronimo's wife.
	*O. O. Howard	Alex	*male	18. Major General who commanded the Division of the Pacific and oversaw military operations in Arizona, including Geronimo's surrender
	*Porico	George	male	3. Geronimo's brother, also known as White Horse. Fourth child in a family of eight children (four boys and four girls). He is one of the few remaining full-blood Bedonkohe Apaches, along with Geronimo and Nah-da-ste. He was held as a prisoner of war in the Military Reservation (Fort Sill). | 8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry | 17. Geronimo's brother, also known as White Horse, who is sent with Mr. George Wratton to negotiate with General Miles
	*President of the Fair	Liam	*male	21. The President who sent for the narrator to attend wild west shows at the Fair.
	*President of the United States	Echo	*male	21. The President who gave permission for the narrator to attend the World's Fair and provided protection. | 22. A Christian leader whom Geronimo admires and believes needs divine help to properly govern many people | 23. The President who has given permission for the narrator to tell his story and who holds authority over the treatment of Native American tribes
	*Reese	Kumo	*male	10. A prospector who was shot by Apaches while driving a team through Turkey Creek bottoms, partner of Alberts
	*Robbie	Psi	*male	19. Son of Geronimo who was born during his time in captivity, living at Mescalero Agency in New Mexico with his sister Lenna.
	*Sam	Santa	*male	8. Apache scout mentioned in the illustration, part of the group that pursued Mexican cavalry
	*Sanza	Psi	male	13. Bedonkohe Apache warrior killed at Apache Pass during the treacherous attack on Indians who had come to a peace conference
	*The Be-don-ko-he Apaches	Lewis	*male	4. The specific Apache tribe described in the chapter, characterized by their customs, religious practices, and tribal lifestyle.
	*The grizzly bears	Santa	*male	22. Two grizzly bears that prepare to attack the warrior but step aside when he speaks to them
	*The guard	Eric	*male	22. A supernatural guardian stationed at a cave entrance in the warrior's spirit journey, who allows passage without fear
	*The mountain lions	George	*male	22. Two mountain lions that crouch in the path but withdraw when the warrior approaches without fear and speaks to them
	*The serpents	Kumo	*male	22. Two huge serpents that coil and hiss at the warrior but withdraw peacefully when he approaches without fear
	*The warrior	Fable	*male	22. An unnamed Apache warrior who claims to have died and visited the spirit world during battle, describing his journey through various trials
	*Uncle	Psi	male	1. Only man living at the time, brother of the woman and father of Apache; made a bow and arrows for his nephew's first hunt
	*Victoria	Psi	male	2. Chief of the Chi-hen-ne (Ojo Caliente) Apaches, a friend to the narrator's tribe who helped them and died defending his people's rights | 9. Mother of Charley, mentioned as the mother of one of three Apache chieftains | 16. Chief of the Hot Spring Apaches, wife of Geronimo. Died opposing forcible removal of her band to a reservation.
	*White boy	George	*male	10. A fourteen-year-old white boy who had been with the Apache band since infancy and could not speak English or Spanish
	*Whoa	Kumo	male	2. Chief of the Ned-ni Apaches, called Capitan Whoa by Mexicans, a firm friend of the narrator who often camped and fought alongside him as brothers | 6. Chief of the Nedni Apaches who also agrees to join the warpath against Mexico after Geronimo's appeal | 7. Father of interpreter Asa, mentioned in connection with a captured Mexican girl. | 9. Father of Asa, mentioned as the father of one of three Apache chieftains | 11. Chief of the Nedni Apaches, brother-like figure to Geronimo, commander of one division in the Battle of White Hill | 16. Leader of the Apache bands, died during the events described in the chapter.
	*William Berne	Santa	*male	10. A cowboy who was allowed to leave camp and had a confrontation with an Apache warrior near the camp
	*Young warrior	Lewis	*male	10. The son of the old Apache warrior, who accompanied him during their visit to the Eastern boys' camp
	*Alope	Dora	female	5. Daughter of No-po-so, Geronimo's wife. A slender, delicate girl who was his long-time lover. | 6. Geronimo's wife who was killed in the massacre at Kas-ki-yeh
	*Cho-ko-le	Sarah	*female	3. A woman who got lost while gathering nuts and berries with a party of Indians. She was attacked by a grizzly bear while riding her pony through thick underbrush and pine trees, resulting in severe injuries including a torn scalp. She fought the bear with her knife while her little dog distracted it, and was eventually found by hunters after two days. She was treated by medicine men who healed her wounds.
	*Eva	Aoede	female	19. Daughter of Geronimo who was born during his time in captivity, living with him after the death of her mother. | 20. Daughter of the narrator, reaches womanhood and makes her début at a tribal dance
	*Eva Geronimo	Xiaoni	female	21. Geronimo's youngest daughter, 16 years old. Appears in illustration as daughter of Chihuahua, a famous Apache chieftain.
	*Francisco	Lily	female	7. Young Apache woman who was captured by Mexicans and later escaped to rejoin her tribe. She is attacked by a mountain lion while camping and survives with severe injuries.
	*Geronimo's mother	Jessica	female	5. Widow who chose to live with her son Geronimo after his father's death, never marrying again.
	*Judge McCormick's wife	Sky	*female	10. The wife of Judge McCormick who was killed by Apaches during their ambush
	*Kas-ki-yeh	Xiaoyi	*female	6. A Mexican town where the Bedonkohe Apaches stopped during their journey to Casa Grande, later attacked by Mexican troops
	*Lenna	Kore	female	19. Daughter of Geronimo who was born during his time in captivity, later married and living at Mescalero Agency in New Mexico.
	*Mrs. Asa Deklugie	Alice	female	21. Niece of Geronimo and daughter of Chihuahua, a famous Apache chieftain. Appears in illustration.
	*Nah-da-ste	Xiaoxiao	*female	3. Geronimo's sister. Fourth child in a family of eight children (four boys and four girls). She is one of the few remaining full-blood Bedonkohe Apaches, along with Geronimo and Porico (White Horse). She was held as a prisoner of war in the Military Reservation (Fort Sill).
	*Quanna Parker	Alloy	*female	13. Chief of Comanche Indians, mentioned in illustration caption
	*Woman	Bella	female	1. Mother of Apache, blessed with many children who were destroyed by beasts, particularly the dragon; lived in constant fear while hiding her son
