	narrator	Adam	male	Story narrator
	Jonathan Harker	George	male	1. The protagonist of the story, an English solicitor who travels to Transylvania to meet Count Dracula. He keeps a journal of his journey and experiences. | 2. A solicitor's clerk who has just passed his examination and is traveling to explain the purchase of a London estate to Count Dracula. He is observant, thoughtful, and increasingly uneasy about his situation in the castle. | 3. The protagonist, a young English solicitor who has been imprisoned in Count Dracula's castle. He is observant, intelligent, and increasingly fearful as he discovers the supernatural nature of his captor. He writes in a diary to document his experiences and maintain his sanity. | 4. The protagonist and narrator of the chapter, a young English solicitor who has come to Transylvania to assist Count Dracula with property transactions. He is trapped in the castle and becomes increasingly desperate as he realizes his situation is dire, with Count Dracula planning to transfer him to London. He shows resourcefulness and determination in trying to escape, including scaling the castle walls and attempting to destroy Dracula. | 5. Mina's fiancé who is traveling in Transylvania. He keeps a stenographic journal of his travels and writes letters to Mina. | 6. Mina's husband who has not written to her for a month, causing her anxiety. He is mentioned as being in Castle Dracula. | 8. Mina's fiancé who has been ill in Budapest and is recovering. He was traveling to his homeland when he became seriously ill. | 9. A young man who is engaged to Mina Harker and later becomes her husband. He appears physically weak, pale, and mentally disturbed after a terrible shock that has left him with brain fever. He is described as having lost his former dignity and resolution. | 12. Mina's husband who is also involved in the supernatural investigation. He was previously a partner of Mr. Hawkins. | 13. Mina's husband who is a solicitor and partner in his firm. He has been abroad on business and suffers from nervous problems. | 14. Mina's husband, a solicitor who has experienced traumatic events in Transylvania involving the Count. He suffers from brain fever and shock but is later helped by Dr. Van Helsing to regain his strength. | 17. Mina's husband, a young man who travels to Whitby and London to investigate the mysterious arrival of boxes from Varna. He is described as clever, energetic, and full of nerve. He shows remarkable courage by entering the vampire's house twice to investigate. | 18. Mrs. Harker's husband who has been documenting events related to Dracula and is married to Mina. He is a key witness in the investigation. | 19. A solicitor who is deeply involved in the supernatural events surrounding Count Dracula. He is married to Mina and serves as a key figure in the investigation, documenting events in his journal. | 20. A solicitor who is investigating the mysterious movements of Count Dracula. He keeps a detailed diary and is actively pursuing leads about the Count's activities, including tracking boxes of earth that have been moved from Carfax to various locations in London. | 21. A solicitor who has been attacked by a vampire and is married to Mina. He awakens from a stupor in his wife's room, finding her covered in blood. | 22. A solicitor and the narrator of the diary. He is married to Mina and deeply devoted to her. He is brave but struggles with despair during the crisis. | 23. A young man who has recently married Mina. He is deeply devoted to his wife and suffers greatly from her affliction with the vampire. He is brave but overwhelmed by grief. | 24. A lawyer and husband of Mina Harker, who has been deeply affected by his experiences with the vampire Count Dracula. He is devoted to Mina and serves as a key member of the group pursuing Dracula. | 25. Mrs. Harker's husband, a solicitor who has been through traumatic experiences with the vampire Count Dracula. He is determined to protect his wife and destroy the threat. | 26. Mina's husband, a young solicitor who was bitten by Count Dracula and later becomes a key figure in the fight against him. He is brave, determined, and deeply loves Mina. | 27. Mina's husband, a young English solicitor who becomes the first victim of Dracula. He is brave and determined but also vulnerable to supernatural threats, having been transformed into a vampire.
	Joseph Smollet	George	male	20. A mate who was responsible for delivering boxes from Carfax. He is described as a decent, intelligent fellow and provides information about the destinations of boxes that were delivered to Chicksand Street and Jamaica Lane.
	Lord Godalming	Puck	male	6. Arthur Holmwood's father, who is not very well and requires Arthur to visit him. | 17. A friend of Lucy who is deeply affected by her death. He shows great emotional vulnerability and gratitude when comforted by Mina, demonstrating his deep love for Lucy. He is described as a gentleman who has suffered greatly from the loss. | 18. A wealthy British aristocrat who is involved in the investigation of Dracula. He is brave and committed to protecting Lucy, and later becomes part of the group hunting the vampire. | 19. A wealthy young man who is part of the group investigating Dracula. He brings practical skills and resources to the mission. | 20. A friend of Jonathan Harker who is involved in the investigation. He is concerned about the burglary aspect of their mission and wants to find a key to access the house in Piccadilly. | 22. A wealthy friend of Jonathan who helps organize their efforts. He is resourceful and takes charge of coordinating the search for other lairs. | 24. A wealthy young man who is part of the group pursuing Count Dracula. He shows courage and determination in their mission. | 25. A British aristocrat who is part of the group hunting Count Dracula. He handles communications with authorities and helps organize their efforts. | 26. A wealthy nobleman who leads the group's efforts to pursue and destroy Count Dracula. He is resourceful, brave, and committed to protecting Mina. | 27. A British aristocrat who joins the fight against Dracula. He is brave and determined, working alongside his friends to protect Mina and others from the vampire threat.
	Mitchell	Nicola	*male	20. A representative of the house agency Mitchell, Sons & Candy who provides information about the purchase of No. 347 Piccadilly but refuses to reveal details about the foreign purchaser.
	Mr. Hawkins	Lewis	*male	6. A kind man who sends Mina a letter from Jonathan, though the letter is brief and mysterious. | 8. A man who has been in contact with Jonathan Harker and is involved in the correspondence regarding his recovery. | 12. A wealthy benefactor who adopted Jonathan Harker and left him a fortune. He dies suddenly, causing Mina great sorrow.
	Mr. Marquand	Santa	male	13. A solicitor who handles the legal affairs of Mrs. Westenra's estate and explains the testamentary disposition.
	Mr. Morris	Michael	male	17. A friend of Lucy who is also deeply affected by her death. He shows great bravery and compassion, particularly when comforting Lord Godalming. He is described as a brave and unselfish soul who proves himself to be a true friend. | 18. A friend of the group who is described as being from Texas. He is practical, direct in speech (laconic), and actively participates in the investigation of Dracula.
	Mr. Renfield	Onyx	*male	18. A patient in Dr. Seward's asylum who is obsessed with consuming living creatures to prolong his life. He exhibits both madness and moments of apparent sanity, showing philosophical depth. | 19. A patient in Dr. Seward's care who has a disturbing obsession with consuming living creatures and appears to have some connection to Dracula.
	Mr. Swales	Fable	*male	6. An elderly local man who sits in the churchyard and tells stories, including legends about Whitby. He is skeptical of supernatural tales but has a deep knowledge of local history. | 7. An elderly man who dies on a tombstone near the churchyard seat, apparently from fright. He is described as being found dead with a look of fear and horror on his face. | 8. An elderly man mentioned by Lucy as possibly having told her about the sound of feet during sleepwalking.
	Patrick Hennessey	Michael	male	12. A doctor who works at the asylum and provides reports on Renfield's condition. He is responsible for treating patients there.
	Professor Van Helsing	Santa	*male	18. A Dutch doctor and expert on supernatural phenomena who leads the investigation against Dracula. He is knowledgeable, wise, and determined to destroy the vampire.
	Quincey	Alex	*male	21. Quincey Morris, a friend of Jonathan Harker who arrives at the scene and is involved in discussions about the vampire threat.
	Quincey Morris	Kumo	male	12. A friend of Arthur who offers to help with Lucy's care and later becomes involved in the supernatural events. | 13. A friend of Arthur who accompanies him back to Ring after Lucy's death. He is described as a fine fellow and moral Viking. | 14. A friend of Arthur Holmwood who accompanies him during his time of grief and helps support him after Lucy's death. | 15. An American friend of Arthur who is willing to help in the investigation. He shows trust in Van Helsing and supports his actions, even when they seem extreme. | 16. A wealthy American who joins the group in their quest to destroy Lucy's vampire form. He is phlegmatic and brave, showing cool courage in the face of danger. | 19. A friend and companion who joins the group in their quest to stop Dracula. He is resourceful, brave, and skilled with weapons. | 20. A friend of Jonathan Harker who is involved in the investigation. He expresses concern about how they will break into the house in Piccadilly and questions the practicality of their burglary plans. | 22. A friend of Jonathan who is practical and resourceful. He suggests using cabs for transportation to avoid drawing attention. | 23. A young American who is also deeply in love with Mina. He is adventurous, determined, and takes initiative during their quest to stop the vampire. | 24. A wealthy American who joins the group in their pursuit of Count Dracula. He is brave, determined, and willing to take direct action against the vampire. | 25. A wealthy American who joins the group in their pursuit of Count Dracula. He is brave and resourceful, willing to take action against the vampire threat. | 26. A wealthy American who joins the group in their quest to destroy Count Dracula. He is adventurous, skilled with firearms, and dedicated to the cause. | 27. A wealthy American friend of Jonathan and the others who joins them in their quest to destroy Dracula. He is brave, determined, and ultimately sacrifices himself for the cause.
	Quincey P. Morris	Michael	*male	5. An American from Texas who proposes to Lucy. He is described as young, fresh-looking, and having had many adventures. He has excellent manners despite speaking slang when he wants to amuse Lucy.
	Renfield	Alex	male	6. A patient in Dr. Seward's care who exhibits abnormal behavior, including a disturbing obsession with consuming living creatures to absorb their life force. | 8. A patient at the asylum who becomes dangerously unstable and escapes, showing signs of religious mania and obsession with a mysterious 'Master'. | 9. A patient in Dr. Seward's asylum who exhibits strange behavior, including violent outbursts and a fixation on consuming living creatures. He has periods of calmness that correspond with moon phases. | 12. A patient at the asylum who has violent outbursts and shows signs of vampirism. He is described as having fits and being dangerous. | 14. A patient at Dr. Seward's asylum who becomes increasingly erratic and dangerous, eventually becoming involved in the vampire mystery. | 17. A patient at Dr. Seward's asylum who has become obsessed with the vampire Count Dracula. He is described as having periods of madness and sanity, showing signs that he has some connection to the vampire's activities. | 20. A lunatic patient under Dr. Seward's care who exhibits strange behavior and moods that seem to correlate with the Count's activities. He has been visited by the Count and shows signs of being influenced or controlled by him. | 21. A patient in Dr. Seward's care who has suffered a severe head injury from falling out of bed and beating his head on the floor. He becomes delirious and speaks of supernatural encounters with a vampire. | 22. A patient in Dr. Seward's asylum who has been possessed by the vampire Count. He is found dead with a bruised and crushed face.
	Rufus Smith	Onyx	*male	25. A representative from Lloyd's who sends telegrams about the ship's status to Lord Godalming.
	Sam Bloxam	Fable	*male	20. A workman who transported boxes between Carfax and a house in Piccadilly. He is described as rough of speech and bearing, but smart enough to provide information about the Count's activities.
	Simmons	Psi	*male	21. A nurse or attendant who works with Dr. Seward and Renfield, present during the incident when Renfield was found injured on the floor.
	The Coastguard	Onyx	*male	6. A local figure who stops to talk with Mina and notices a strange Russian ship approaching the harbor.
	The Count	Psi	*male	21. A vampire who has attacked Mina and is the central antagonist of this chapter. He appears as a tall, thin man in black with pale skin and red eyes. | 23. The vampire antagonist, a centuries-old creature with supernatural powers. He is cunning, evil, and seeks to spread his influence through Mina.
	The Deputy	Puck	*male	20. A man who works at Corcoran's lodging house and is referred to as the deputy. He helps Jonathan Harker locate Sam Bloxam.
	The Driver	Daniel	*male	1. A driver who transports Jonathan Harker from Bistritz to the Borgo Pass. He is described as having a long brown beard and wearing a great black hat that hides his face. | 2. A strong man who drives Jonathan Harker to the castle. He is described as having prodigious strength and a cold, icy hand that makes Jonathan wince.
	The Grooms and Helpers	Eric	*male	20. Several workmen who are seen around the mews in Piccadilly. They provide information about the empty house and suggest contacting Mitchell, Sons & Candy.
	The Passenger	Nicola	*male	1. A fellow passenger on the coach who whispers a line from Burger's 'Lenore' about dead people traveling fast.
	The Strange Driver	Puck	*male	1. A tall man with a long brown beard who drives the calèche that picks up Jonathan Harker at the Borgo Pass. He has very bright red eyes and a sharp-looking mouth with white teeth.
	The Undertaker	Fable	*male	13. A professional who handles the funeral arrangements for Lucy and Mrs. Westenra, described as having a suavity about his work.
	Thomas Bilder	Daniel	*male	11. The keeper of the wolf section at the Zoölogical Gardens. He is described as elderly, hospitable, and somewhat grumpy but good-natured.
	Van Helsing	Eric	male	9. A renowned physician and scientist from Amsterdam who is called to help diagnose Lucy Westenra's mysterious illness. He is described as highly intelligent, experienced in obscure diseases, and possessing an open mind. | 10. A renowned specialist who arrives to assist with Lucy's case. He is methodical, secretive about his methods, and displays a strong sense of purpose in treating Lucy. He is also very protective of the medical secrets he holds. | 12. A Dutch doctor and expert in the supernatural who arrives at Hillingham to help with Lucy's case. He is stern, knowledgeable, and takes charge of the situation. | 13. A Dutch physician and professor who is a key figure in investigating the supernatural events. He is described as being both a doctor and lawyer, and shows deep concern for Lucy's case. | 15. A Dutch physician and expert on supernatural phenomena who is determined to prove Lucy is a vampire. He is methodical, knowledgeable about ancient folklore and vampire lore, and displays great emotional strength despite his personal grief. He is the driving force behind the investigation. | 16. A Dutch professor and expert on supernatural matters who leads the investigation into Lucy's death. He is methodical, brave, and possesses deep religious faith. | 17. A professor who arrives in London to help investigate the supernatural events. He is described as a wise, knowledgeable figure with an understanding of vampire lore and supernatural phenomena. | 20. An old Dutch doctor who is helping investigate Count Dracula. He is knowledgeable about ancient medicine and has been researching witch and demon cures that might be useful in their fight against the vampire. | 21. A Professor and expert on vampires who arrives to assist with Renfield's medical emergency. He is calm, knowledgeable, and determined in his approach. | 23. An elderly Dutch doctor who is the leader of the group investigating the vampire. He is wise, determined, and possesses extensive knowledge about supernatural matters. | 24. A Dutch doctor and expert on supernatural phenomena who leads the group in their pursuit of Count Dracula. He is wise, determined, and possesses strong leadership qualities. | 25. A Dutch doctor and expert on the supernatural who leads the group's efforts against Count Dracula. He is knowledgeable about vampire lore and takes charge of their mission.
	Lucy Westenra	Gongitsune	female	5. A young woman engaged to Arthur Holmwood and the recipient of multiple marriage proposals. She is described as beautiful, with a tendency to be vain about her appearance and dress. She has recently received three proposals in one day. | 6. Mina's friend, staying in Whitby with her mother. She is described as sweetly pretty and beautiful, planning for her upcoming marriage to Arthur Holmwood. | 8. A young woman who is the object of affection for multiple suitors including Arthur Holmwood. She experiences sleepwalking episodes and becomes increasingly pale and weak, eventually dying from an unknown illness. | 9. A young woman who is engaged to Arthur Holmwood and later becomes his wife. She is described as beautiful, lively, and beloved by her fiancé. She suffers from unexplained illness and weakness in the chapter, with symptoms including pale appearance, breathing difficulties, and nightmares. | 10. A young woman who is gravely ill and undergoing medical treatment. She is described as pale, weak, and in need of blood transfusions. Her condition deteriorates significantly but improves after treatment. | 11. The main female character, a young woman who is ill and being treated by Dr. Van Helsing and Dr. Seward. She is described as loving, peaceful, and vulnerable to supernatural forces. She keeps a diary and records her experiences with sleepwalking and the vampire threat. | 12. The main female character who becomes a vampire. She is described as beautiful and dies from a supernatural affliction, with her mother also dying before her. | 13. A young woman who becomes a vampire and dies, causing great sorrow to her family. She is described as extremely beautiful both in life and death. | 14. A young woman who died of a mysterious illness and was later revealed to have been turned into a vampire. She is described as beautiful, kind, and beloved by her friends. | 15. A young woman who has died and become a vampire (Un-Dead). She was bitten by a vampire while sleepwalking, leading to her death and subsequent transformation. Her body appears beautiful but is actually undead. | 16. The deceased woman whose body is discovered empty in the tomb, later revealed to have been transformed into a vampire. She appears both beautiful and horrific during her vampiric form.
	Mina	Jessica	female	3. Jonathan Harker's fiancée, whom he plans to write to in secret. She is mentioned as a person of importance to him and his future. | 4. Jonathan Harker's fiancée and later wife, who is mentioned throughout the diary entries as someone he cares about deeply. She is described as a woman of good character who would be shocked by the horrors he has experienced, and he writes to her in his diary. | 21. Jonathan Harker's wife, who has been attacked by a vampire and is now covered in blood. She tells her story of the attack with great fear and horror.
	Mina Harker	Alloy	female	9. A young woman who is engaged to Jonathan Harker and later becomes his wife. She is described as kind, devoted, and a good nurse who cares for her sick fiancé in Buda-Pesth. She is intelligent and determined, keeping a secret note-book from her husband that she vows never to open. | 12. Lucy's friend who writes letters to her and later becomes involved in the supernatural investigation. She is married to Jonathan Harker. | 13. Jonathan Harker's wife who keeps a journal and is involved in the supernatural events. She is described as intelligent, well-educated, and devoted to her husband. | 14. Jonathan Harker's wife, a kind and devoted woman who keeps a journal and is deeply concerned about her husband's wellbeing. She is intelligent, trustworthy, and shows great courage in facing the supernatural threats they encounter. | 17. A woman who is married to Jonathan Harker and becomes deeply involved in investigating the supernatural events surrounding Lucy's death. She is intelligent, determined, and shows great courage when facing terrifying truths about the vampire Count Dracula. She is described as sweet-faced, dainty-looking, and has a strong sense of duty. | 19. Jonathan's wife, a strong and intelligent woman who becomes central to the supernatural events. She is kept out of the dangerous aspects of the investigation due to her gender and emotional sensitivity. | 20. Jonathan's wife who is kept in the dark about his investigations. She appears pale and tired, and shows signs of distress from not being included in the dangerous work they are undertaking. | 22. Jonathan's wife, a brave and devoted woman who is deeply affected by the supernatural events. She insists on being kept in full confidence of their mission. | 23. Jonathan's wife, a kind and devoted woman who is the target of the vampire's attacks. She shows remarkable strength and compassion despite her suffering. | 24. Jonathan Harker's wife, who has been bitten by Count Dracula and is slowly transforming into a vampire. She is intelligent, devoted to her husband, and plays an important role in the group's efforts against Dracula. | 25. Jonathan Harker's wife, who is being controlled by Count Dracula. She has been hypnotized and possesses knowledge of the vampire's movements. | 26. Jonathan Harker's wife, a strong and intelligent woman who becomes central to the investigation of Count Dracula. She uses her hypnotic abilities to help locate the vampire and later accompanies Van Helsing on their journey. | 27. The protagonist and narrator of the story, a woman who is deeply in love with Jonathan Harker. She is intelligent, determined, and brave, showing great strength throughout the narrative as she faces supernatural threats. She is described as having a scar on her forehead and being pale and weak at times, but also radiant and strong when needed.
	Mina Murray	Xiaoyi	female	5. An assistant schoolmistress and engaged to Jonathan Harker. She is dedicated to keeping up with Jonathan's studies, practicing shorthand and typing. She writes letters in shorthand and plans to keep a journal of her experiences. | 6. A young woman writing in her journal, staying in Whitby with Lucy Westenra. She is concerned about her missing husband Jonathan and worries about Lucy's sleepwalking. | 7. A woman who keeps a journal and is concerned about her husband Jonathan's whereabouts. She is caring and observant, noting Lucy's restlessness and the strange events around them. | 8. The narrator of the journal entries, a young woman who is deeply concerned about her friend Lucy Westenra and her fiancé Jonathan Harker. She is caring, observant, and devoted to those she loves.
	Mrs. Harker	Sky	female	18. The wife of Jonathan Harker, a key character who has been documenting events related to Dracula. She is intelligent, compassionate, and plays a crucial role in the investigation by organizing records of events. | 25. Jonathan Harker's wife, who is struggling with a supernatural curse that threatens to transform her. She has been hypnotized by Van Helsing and is central to the group's mission.
	Mrs. Tom	Bella	female	11. Thomas Bilder's wife, who is described as elderly and hospitable. She laughs at her husband's jokes and helps him with his work.
	Mrs. Westenra	Nezumi	female	6. Lucy's mother, naturally anxious about her daughter's sleepwalking habit and Lucy's father who also had the same habit. | 8. Lucy's mother, who is terminally ill with a weakening heart condition and has been fretting about Lucy's sleepwalking episodes. | 10. Lucy's mother, who is concerned about her daughter's health. She shows some emotional distance from the medical situation and appears to be in a state of mild shock regarding Lucy's illness. | 11. Lucy's mother, who is described as an early riser and concerned about her daughter's health. She removes the garlic flowers from Lucy's room, inadvertently causing harm. | 12. Lucy's mother who dies of heart disease and is found dead in her room with wounds on her throat. | 13. Lucy's mother who dies before Lucy, leaving her estate to Arthur Holmwood.
	Sister Agatha	Dora	female	8. A nun at the hospital in Budapest where Jonathan Harker was being treated for brain fever. | 9. A kind and devoted nurse who cares for Jonathan Harker in Buda-Pesth. She is described as a good creature and born nurse who keeps secrets about Jonathan's condition.
	The Old Lady	Emma	*female	1. An elderly woman who works at the Hotel Royale in Bistritz and greets Jonathan Harker upon his arrival. She is deeply religious and expresses fear about his journey.
	The Three Ghostly Women	Tebukuro	*female	4. Three vampire women who are described as awful and terrifying, with pale faces and red lips. They appear to be servants or companions of Count Dracula who are involved in his evil activities, including the abduction and death of a child.
	The Three Vampires	Xiaoni	*female	27. Three female vampires who are associated with Count Dracula. They appear as beautiful women in the story, but are revealed to be dangerous creatures who feed on human blood.
	dr. seward’s diary	Eric		
	dying man	Eric		
	madam mina	Eric		
	mitchell, sons & candy	Uncle Fu		
	professor	Nicola		
	white rabbit	Puck		
	*Abramoff	Fable	*male	7. A crew member of the Russian ship Demeter who relieves Petrofsky during his watch, but cannot account for Petrofsky's disappearance.
	*Bersicker	Fenrir	*male	11. A grey wolf from Norway that escaped from the Zoölogical Gardens. He is described as a 'nice well-behaved wolf' who later returns to his cage.
	*Billington	Michael	*male	17. A local official in Whitby who provides information about the arrival of boxes from Varna. He is described as courteous and helpful in assisting Jonathan Harker with his investigation.
	*Billington junior	Fable	*male	17. The son of Billington who meets Jonathan Harker at the station in Whitby and provides hospitality. He is described as a nice young man who helps with local investigations.
	*Captain	Psi	*male	7. A sea captain who dies during a storm, steering his ship into port with the help of a dead man's body. He is described as being brave and honorable, ultimately choosing to tie himself to the wheel rather than abandon his ship.
	*Coal Merchant	Echo	*male	7. A man whose half-bred mastiff is found dead in the roadway, apparently killed by a savage opponent.
	*Count de Ville	Puck	*male	20. A foreign nobleman who purchased the house in Piccadilly. He is described as a mysterious figure who paid for the property with notes over the counter and has no known connection to the executors of Mr. Archibald Winter-Suffield.
	*Coutts & Co.	Echo	*male	3. A London banking firm to which Count Dracula sends a letter through Jonathan Harker.
	*Harker	Lewis	*male	25. Jonathan Harker, Mrs. Harker's husband, who is determined to protect his wife and destroy the vampire threat.
	*Herr Leutner	Lewis	*male	3. A contact in Varna, Bulgaria, to whom Count Dracula sends a letter through Jonathan Harker.
	*Herren Klopstock & Billreuth	Santa	*male	3. A Buda-Pesth banking firm to which Count Dracula sends a letter through Jonathan Harker.
	*Immanuel Hildesheim	Echo	*male	26. A Hebrew businessman in Galatz who received a box from London for Count Dracula. He was paid with an English bank note and helped arrange the transfer of the box.
	*Jack Seward	Omega	*male	5. A friend of Quincey P. Morris and Dr. John Seward who is invited to join Arthur Holmwood for a dinner party.
	*Jonathan	Eric	*male	7. Mina's husband who is described as being at sea during the storm, causing Mina to worry about his safety and whereabouts.
	*Mr. Caffyn	Lewis	*male	7. A doctor who examines the dead seaman found at the wheel of the derelict ship and determines he has been dead for two days.
	*Mr. S. F. Billington	Kumo	*male	7. A Whitby solicitor who takes possession of the cargo consigned to him from the Russian ship Demeter.
