	narrator	Adam	male	Story narrator
	The chieftain	Eric	male	7. The leader of the Dakota tribe who has two beautiful daughters. He offers a reward for anyone who can kill the red eagle and declares that whoever succeeds will win one of his daughters as a wife. He is initially disappointed when the first attempts fail but becomes hopeful upon hearing of the avenger. | 8. A tall man who greets the avenger warmly and is the leader of the tribe. He listens to news about a captured captive and commands his men to meet the avenger. | 12. An elderly leader of the tribe who adopts Chaske as his grandson. He is kind-faced and makes important decisions for the village, such as organizing a feast and dance for Chaske's naming. He is alert to danger and leads the villagers in fleeing from Iya.
	The crier	Michael	*male	12. A messenger who announces the chieftain's words to the people during the naming ceremony. He listens attentively to the chieftain and repeats his words aloud to the assembled crowd.
	The father	Liam	*male	11. A Dakota man who is the husband of the young mother and father of the baby boy. He returns from hunting with bows and arrows, and is described as having a sad song that he sings. | 13. The father of the rescued baby Wan who initially fears Manstin upon his return but is reassured by his identity.
	The Fire	Fable	male	14. A warrior who disappeared by saying 'Hsss--tchu!' and was considered unable to fight
	The Fish	Fable	*male	14. A warrior who spoke for the group, used his water abilities to defeat the villagers, and lived in a lake
	The Grasshopper	Alex	*male	14. A warrior who got stuck in mud and pulled off his legs, unable to continue the fight
	The Indian hunter	Daniel	*male	11. A Dakota man who wades in deep waters and discovers Han playing among the tall reeds. He recognizes him as the missing baby boy and informs the parents.
	The Leader of the Wolves	Santa	*male	1. A wolf who leads a pack of gray wolves that come to Iktomi's lodge when he calls for help. He is cunning and greedy, recognizing that Iktomi has a duck feast to be eaten.
	The Old Tree	Nicola	*male	1. An old tree that speaks in an old man's voice, crying out for help and warning Iktomi about his foot being crushed. It is personified as a character who provides comic relief and serves as an obstacle for Iktomi.
	The tall man	Psi	*male	12. A prominent hunter who finds the baby in the tall grass and brings it to the chieftain. He is trusted with important messages, such as announcing the feast and dance to the village people.
	The Turtle	Puck	*male	14. A warrior who dove into the lake and revealed his home, later helped defeat the villagers with the Fish
	The Wolves	George	*male	1. A pack of gray wolves who are greedy and mischievous. They eat Iktomi's ducks, then return to dig up the ones buried under ashes, leaving Iktomi with no food. | 10. A pack of wolves who are outside the buffalo skull, howling and yelping at a distance from the fire
	Ugly baby bear	Echo	*male	6. The youngest cub of the bear family, different from his brothers in appearance and temperament. He is kind-hearted and secretly helps the badgers by giving them meat.
	fawn	Xiaoyi	*female	5. A young deer with brown spots on its face who helps Iktomi dig a hole and cover him with grass and cedar wood. She tells the story of how her spots were made by fire.
	Mother badger	Dora	female	6. The wife of the father badger, responsible for preserving meat and caring for their children. She is practical and protective of her family.
	The chieftain's daughter	Nova	*female	12. The eldest daughter of the chieftain who adopts Chaske as her son. She is proud of the child and watches over him while he sleeps, discovering his true nature as Iya. She is brave enough to alert her father of the danger and helps lead the villagers in their escape.
	The chieftain's wife	Gongitsune	female	8. A woman who serves food to the avenger and takes his empty bowl. She addresses him as her son-in-law, indicating he is married to her daughter. | 12. The mother of the chieftain's daughter and adoptive mother of Chaske. She is present during the naming ceremony and helps identify Iya's true nature when she hears voices from the baby's mouth.
	The toad mother	Bella	female	11. An old, ugly toad who has adopted Han and raised him as her son. She is described as having reared a large family of little toads but none of them have aroused her love. She attempts to mimic human weeping to keep Han with her.
	The woman on horseback	Xiaoxiao	*female	8. A young woman who arrives at the chieftain's teepee to inform him about a captured captive. She is described as having cut loose a tree-bound prisoner.
	The young mother	Xiaoni	female	11. A Dakota woman who is the mother of a baby boy. She is strong and skilled with tools, wearing a loose buckskin dress and wrapping red porcupine quills about a buckskin cushion. She is described as having a baby boy cooing and laughing beside her in the teepee.
	chief	Alex		
	elder bird	Aiden		
	elderly man	Alex		
	hunter	Alex		
	hunters	Alex		
	people	Alex		
	runner	Dylan		
	superstitious hunter	Alex		
	village people	Aiden		
	*Baby badgers	Fenrir	*male	6. The children of the badger family, described as small black-eyed creatures who play and are well-fed. They are frightened by the bear's presence.
	*cat	Onyx	*male	10. A wild cat that has entered the buffalo skull through its eye sockets, causing terror among the mice
	*Chaske	Puck	*male	12. The adopted son of the chieftain's eldest daughter, given the title of eldest son. Found by hunters in the woods and brought to the chieftain's teepee where he was given to his adoptive mother. He is the central figure in the naming ceremony and feast that follows.
	*Double-Face	Echo	*male	13. A cruel monster with faces on both front and back of his head who tortures helpless creatures, particularly the baby Wan.
	*Inyan	Lewis	*male	2. The great-grandfather, a large hard stone god who serves as the recipient of Iktomi's prayers and offerings. He is described as having sat upon the hillside for many seasons, hearing countless prayers.
	*king	Kumo	*male	10. A sleeping bird whose call is described as 'king, king' and which is disturbed by the fire
	*Spirit of the buffalo	George	*male	10. A supernatural entity that appears to be the guardian or inhabitant of the buffalo skull, causing fear among the mice
	*The Ashes	Liam	male	14. A warrior who was blown away by wind before the battle began, deemed unfit to fight by the other warriors
	*The baby boy	Daniel	male	11. A black-eyed infant who is the son of the young mother. He plays with dangling strings on his bonnet and falls asleep while his mother tends to him.
	*The Dragon Fly	Michael	*male	14. A warrior who wept for his cousin the Grasshopper and was killed by crying so loudly that he blew off his head
	*The red eagle	Psi	*male	7. A large, terrifying bird that threatens the safety of the Indian village by flying over the camp ground each morning. It is described as having red feathers and being invulnerable to arrows, causing fear among the people. | 8. A large bird that appears over the village and is shot down by the avenger. It serves as a test of the avenger's skill.
	*The yellow-breasted birdie	Nicola	*male	7. A small bird that repeatedly sings 'Koda Ni Dakota!' which translates to 'Friend, you're a Dakota!' The bird serves as an omen and is associated with the avenger.
	*Wan	Santa	*male	13. A little black-haired baby who is kidnapped and tortured by Double-Face before being rescued by Manstin.
	*wolf	Eric	*male	4. A large prairie wolf that Iktomi encounters and attempts to capture. He is described as sleek gray-faced with a pointed black nose, bushy tail, and appears to be sleeping.
	*Grandmother	Lily	*female	13. An old rabbit grandmother who lives with Manstin and serves as his adoptive parent, having raised him since childhood.
	*Mother	River	*female	13. The mother of the rescued baby Wan who initially fears Manstin upon his return but is reassured by his identity.
	*The chieftain's two daughters	Tebukuro	*female	7. The beautiful daughters of the chieftain who are offered as wives to whoever can kill the red eagle. They are described only in relation to their father's offer.
	*The Iktomi brood	Heart	*female	9. Iktomi's children who are described as young and mischievous, following their father to Patkasa's dwelling.
	*The young woman	Aoede	*female	7. A strong, kind-hearted woman who discovers the tree-bound avenger and frees him by cutting away the bark. She is described as carrying willow sticks on her back and being shy but compassionate enough to help the stranger.
